date,open,high,low,close,volume
07-08-2014,15.7226,15.7559,15.4455,15.5351,58712000
08-08-2014,15.5595,15.8279,15.4957,15.8019,54118000
11-08-2014,15.8857,15.9805,15.8059,15.8783,49372000
12-08-2014,15.9062,16.0269,15.8094,15.9276,38316000
13-08-2014,16.3406,16.5461,16.2678,16.2748,98782000
14-08-2014,16.3506,16.6644,16.2963,16.6205,68408000
15-08-2014,16.6599,16.7098,16.3766,16.6414,77934000
18-08-2014,16.7337,16.8494,16.6484,16.6863,49708000
19-08-2014,16.7033,16.7502,16.6105,16.7162,34276000
20-08-2014,16.6938,16.8175,16.661,16.7487,36210000
21-08-2014,16.7836,16.7887,16.5716,16.6055,39422000
22-08-2014,16.6095,16.6639,16.5003,16.5397,44224000
25-08-2014,16.6205,16.798,16.5955,16.6609,39154000
26-08-2014,16.8095,17.1766,16.6873,17.0504,72764000
27-08-2014,17.0634,17.2919,17.026,17.1178,59232000
28-08-2014,16.9592,17.0484,16.8993,16.9602,45054000
29-08-2014,17.0469,17.0499,16.8434,16.9113,38790000
02-09-2014,16.9582,17.0839,16.8174,17.0779,46520000
03-09-2014,17.0858,17.1223,16.8369,16.9093,39874000
04-09-2014,17.1432,17.427,17.1377,17.2559,79044000
05-09-2014,17.2734,17.2997,17.0839,17.2774,42140000
08-09-2014,17.1856,17.249,16.9113,17.0759,59106000
09-09-2014,17.0395,17.0469,16.4195,16.4479,92680000
10-09-2014,16.6748,16.7088,16.4015,16.5267,75948000
11-09-2014,16.4574,16.6105,16.2803,16.4863,54404000
12-09-2014,16.4384,16.6045,16.4,16.5197,68586000
15-09-2014,16.5057,16.5267,15.9117,16.1556,80008000
16-09-2014,16.0149,16.4344,15.9665,16.3486,65198000
17-09-2014,16.3486,16.3606,16.0374,16.1611,82720000
18-09-2014,16.2329,16.3157,16.1466,16.211,51538000
19-09-2014,16.3406,16.5978,16.2394,16.5262,137724000
22-09-2014,16.385,16.4349,16.0144,16.186,62194000
23-09-2014,16.0843,16.3406,16.0239,16.1426,47052000
24-09-2014,16.1696,16.4324,15.9396,16.3711,52715080
25-09-2014,16.3601,16.3875,16.0314,16.0578,58504820
26-09-2014,15.9915,16.1361,15.8438,16.1217,72783100
29-09-2014,15.9865,16.1486,15.9117,16.0523,38591780
30-09-2014,16.0294,16.1326,15.8872,16.0833,52799340
01-10-2014,16.0633,16.0695,15.7396,15.8349,61934700
02-10-2014,15.8079,15.8882,15.5281,15.8822,71078880
03-10-2014,15.9795,16.2189,15.9381,16.0982,60757820
06-10-2014,16.1361,16.1676,15.9416,16.0713,45883880
07-10-2014,15.9331,16.0613,15.7955,15.8109,47313960
08-10-2014,15.791,16.1666,15.6693,16.0962,69179200
09-10-2014,16.0359,16.0748,15.6882,15.7306,71789280
10-10-2014,15.6633,15.8503,15.5316,15.5321,73686280
13-10-2014,15.4563,15.6224,15.137,15.2857,87397000
14-10-2014,15.363,15.5745,15.2508,15.3785,67716180
15-10-2014,15.1809,15.358,14.9192,15.2617,106965080
16-10-2014,14.6562,15.3041,14.6562,15.1066,94637320
17-10-2014,15.3206,15.4229,15.0996,15.1455,88184360
20-10-2014,15.1111,15.2897,15.0647,15.2737,64789800
21-10-2014,15.4578,15.7441,15.3166,15.7286,71267020
22-10-2014,15.7336,15.9107,15.5944,15.6109,62600980
23-10-2014,15.6323,15.8019,15.5326,15.6214,180763860
24-10-2014,14.1858,14.6552,14.1659,14.3185,396118220
27-10-2014,14.2507,14.4861,14.2168,14.4637,119011880
28-10-2014,14.4532,14.8642,14.4532,14.744,111532920
29-10-2014,14.9196,14.9445,14.6183,14.6707,97665180
30-10-2014,14.6637,14.951,14.5829,14.9176,81103100
31-10-2014,15.2208,15.2493,15.0388,15.2363,91035900
03-11-2014,15.2752,15.3635,15.1256,15.2493,64883000
04-11-2014,15.163,15.1759,14.9724,15.1041,68547680
05-11-2014,15.1141,15.1635,14.6727,14.7904,93489840
06-11-2014,14.7989,14.8143,14.5794,14.7964,75162420
07-11-2014,14.8552,14.9635,14.7789,14.957,52947040
10-11-2014,14.964,15.2532,14.964,15.2188,56181120
11-11-2014,15.2602,15.5815,15.1458,15.563,76146660
12-11-2014,15.5002,15.5914,15.4024,15.5381,43659640
13-11-2014,15.5625,15.8563,15.5381,15.786,73728560
14-11-2014,15.8179,16.604,15.782,16.3516,177555700
17-11-2014,16.2828,16.3606,15.8633,16.1137,95698660
18-11-2014,16.1606,16.4384,16.1237,16.2075,71023220
19-11-2014,16.3232,16.3805,16.1621,16.2878,65632280
20-11-2014,16.1611,16.5935,16.1277,16.4873,68734420
21-11-2014,16.7307,16.8759,16.5337,16.5915,89331740
24-11-2014,16.6988,16.829,16.6399,16.7417,55083720
25-11-2014,16.7232,16.7762,16.5242,16.7118,51299780
26-11-2014,16.6489,16.6923,16.5476,16.6384,39718980
28-11-2014,16.7611,17.022,16.7611,16.8913,61035960
01-12-2014,16.8654,16.9911,16.2573,16.2608,98897220
02-12-2014,16.3357,16.3571,16.1237,16.2763,55805140
03-12-2014,16.2474,16.2992,15.6802,15.787,113798080
04-12-2014,15.7386,15.8912,15.6358,15.8084,65932840
05-12-2014,15.8019,15.8084,15.5047,15.5939,65304280
08-12-2014,15.5411,15.79,15.2044,15.2952,72783600
09-12-2014,15.1131,15.6443,15.0208,15.5875,80990120
10-12-2014,15.5625,15.6219,15.1974,15.2553,64917800
11-12-2014,15.3575,15.5944,15.2637,15.3311,65458380
12-12-2014,15.163,15.4947,15.1141,15.3291,63246440
15-12-2014,15.4064,15.5057,15.0712,15.2667,76831540
16-12-2014,15.1809,15.1879,14.7151,14.7176,130025040
17-12-2014,14.7829,14.9475,14.6163,14.9081,88670100
18-12-2014,15.164,15.1884,14.6273,14.8507,154761340
19-12-2014,14.8098,15.0408,14.7405,14.959,174182580
22-12-2014,15.0607,15.3311,15.0607,15.2902,80076540
23-12-2014,15.3121,15.3376,15.1262,15.2775,54367180
24-12-2014,15.2822,15.3131,15.1074,15.1151,30362140
26-12-2014,15.2134,15.5017,15.154,15.4174,57876020
29-12-2014,15.3555,15.6757,15.2922,15.5645,60180920
30-12-2014,15.4583,15.6593,15.4298,15.4777,41860460
31-12-2014,15.5401,15.6114,15.4633,15.4802,41155320
02-01-2015,15.5914,15.6997,15.3111,15.3889,55762020
05-01-2015,15.3136,15.382,15.0064,15.0732,55484620
06-01-2015,15.0757,15.1136,14.5839,14.729,70380680
07-01-2015,14.8393,15.0278,14.731,14.8851,52806980
08-01-2015,14.9799,15.1206,14.7699,14.9869,61767960
09-01-2015,15.0378,15.1071,14.7984,14.8108,51418940
12-01-2015,14.8423,14.8896,14.4293,14.5355,68427840
13-01-2015,14.8383,15.0387,14.6263,14.7016,82728840
14-01-2015,14.5614,14.76,14.2907,14.6283,110773320
15-01-2015,14.6647,14.7644,14.3063,14.313,88383920
16-01-2015,14.2796,14.5046,14.2282,14.5021,69563520
20-01-2015,14.5943,14.6328,14.2851,14.4372,61501620
21-01-2015,14.4472,15.2632,14.3285,14.8268,201301520
22-01-2015,14.964,15.575,14.964,15.4787,107252800
23-01-2015,15.367,15.8084,15.349,15.582,89928380
26-01-2015,15.5535,15.6124,15.3391,15.4458,63393300
27-01-2015,15.2782,15.4749,15.0949,15.3006,58406300
28-01-2015,15.4533,15.5381,15.1535,15.159,61275480
29-01-2015,15.1999,15.6024,14.9305,15.5515,173131340
30-01-2015,17.2744,17.9318,16.9961,17.6839,477121200
02-02-2015,17.4604,18.2062,17.4585,18.1797,204638280
03-02-2015,17.9712,18.3467,17.9672,18.1338,124251300
04-02-2015,17.8759,18.3309,17.8685,18.1937,83398540
05-02-2015,18.256,18.8945,18.251,18.6496,144952100
06-02-2015,18.6985,18.7543,18.5059,18.669,77847640
09-02-2015,18.5054,18.6755,18.3159,18.4835,54492600
10-02-2015,18.5149,18.67,18.3812,18.6049,45744640
11-02-2015,18.5169,18.8097,18.5104,18.7119,55730460
12-02-2015,18.7099,18.88,18.6127,18.8132,55821000
13-02-2015,18.875,19.104,18.8052,19.0456,69501380
17-02-2015,18.8406,18.9536,18.5887,18.7264,73464160
18-02-2015,18.6441,18.7917,18.5977,18.6236,53012200
19-02-2015,18.6296,19.0481,18.6266,18.9042,59075040
20-02-2015,18.8855,19.1389,18.7468,19.1369,65160460
23-02-2015,19.1259,19.1808,18.8546,18.9613,43539780
24-02-2015,18.887,18.9783,18.7628,18.884,38437000
25-02-2015,18.8182,19.3459,18.7818,19.2222,63489900
26-02-2015,19.1574,19.4217,19.118,19.1938,53742140
27-02-2015,19.1539,19.2531,18.9439,18.9623,50646180
02-03-2015,18.9967,19.2486,18.9285,19.2364,42784100
03-03-2015,19.1514,19.2586,19.0342,19.1843,38929960
04-03-2015,19.2392,19.3484,19.0636,19.09,45182820
05-03-2015,19.2342,19.3742,19.1484,19.3449,53870360
06-03-2015,19.2297,19.3035,18.8985,18.9588,52540840
09-03-2015,18.8745,18.9209,18.7189,18.8825,46227800
10-03-2015,18.8272,18.8431,18.4146,18.4311,62419440
11-03-2015,18.486,18.6226,18.269,18.2745,49901940
12-03-2015,18.3967,18.7299,18.3318,18.667,56200020
13-03-2015,18.5314,18.6546,18.2899,18.4845,52233160
16-03-2015,18.4745,18.6521,18.2919,18.6226,47081180
17-03-2015,18.5109,18.68,18.4376,18.5513,40739220
18-03-2015,18.4541,18.7543,18.2909,18.7117,53082700
19-03-2015,18.6486,18.8102,18.5648,18.6172,38313420
20-03-2015,18.7693,18.9229,18.7508,18.879,75271060
23-03-2015,18.8581,19.0426,18.702,18.7104,44786860
24-03-2015,18.6546,18.7169,18.5688,18.6596,44564280
25-03-2015,18.7134,18.9793,18.4698,18.5034,68589940
26-03-2015,18.4351,18.5254,18.2386,18.3234,58599240
27-03-2015,18.3114,18.6137,18.2846,18.4835,52195480
30-03-2015,18.5488,18.7608,18.5329,18.6845,36418660
31-03-2015,18.6172,18.8396,18.5309,18.5603,50122440
01-04-2015,18.5603,18.6132,18.3727,18.4683,49161900
02-04-2015,18.4805,18.6192,18.4057,18.5678,37505580
06-04-2015,18.4605,18.9643,18.4236,18.8067,61014180
07-04-2015,18.7623,18.9199,18.6566,18.6755,39098040
08-04-2015,18.688,19.0332,18.6875,19.0142,52728680
09-04-2015,18.9873,19.1748,18.8942,19.1309,47846560
10-04-2015,19.1693,19.3095,19.0199,19.0865,51470380
13-04-2015,19.1304,19.2177,18.9613,19.0721,37889060
14-04-2015,19.1294,19.3439,19.0147,19.2092,51671500
15-04-2015,19.1863,19.2427,19.0362,19.1264,38664580
16-04-2015,19.1384,19.326,19.1314,19.2556,41608360
17-04-2015,19.0855,19.1319,18.675,18.7329,76793280
20-04-2015,18.882,19.5499,18.8047,19.4287,100322960
21-04-2015,19.5185,19.6826,19.2935,19.512,92870480
22-04-2015,19.5484,19.6666,19.3534,19.4432,69494480
23-04-2015,19.4636,19.5469,19.2611,19.4526,159599700
24-04-2015,21.8973,22.5781,21.8973,22.2015,343538080
27-04-2015,22.1397,22.2958,21.818,21.8753,108618980
28-04-2015,21.8728,21.8973,21.3506,21.4139,82809660
29-04-2015,21.2862,21.6598,21.2503,21.4169,72433760
30-04-2015,21.3042,21.5356,20.9116,21.0383,72957540
01-05-2015,21.1401,21.2309,20.75,21.0927,71316480
04-05-2015,21.189,21.4369,21.0703,21.1012,45408960
05-05-2015,21.0917,21.3241,21.0004,21.0089,57127720
06-05-2015,21.0209,21.085,20.6777,20.9047,51049480
07-05-2015,21.1565,21.3735,21.0917,21.2927,55322640
08-05-2015,21.4858,21.7077,21.457,21.6324,58176760
11-05-2015,21.5735,21.8973,21.5167,21.5905,47874740
12-05-2015,21.5022,21.6105,21.2842,21.4992,38956440
13-05-2015,21.4473,21.6243,21.2388,21.2922,39926560
14-05-2015,21.4209,21.598,21.2992,21.5621,37769540
15-05-2015,21.3486,21.4681,21.164,21.2488,84806120
18-05-2015,21.2488,21.3122,21.0224,21.2109,47804580
19-05-2015,21.1925,21.3606,20.981,21.0348,49304800
20-05-2015,20.9795,21.3037,20.8677,21.1421,43923180
21-05-2015,21.3486,21.7925,21.3486,21.5296,82428020
22-05-2015,21.5257,21.57,21.3291,21.3301,40412580
26-05-2015,21.2588,21.2987,21.0493,21.2224,44883700
27-05-2015,21.3211,21.5406,21.1994,21.5192,44621760
28-05-2015,21.4339,21.5157,21.2224,21.2773,38248720
29-05-2015,21.3102,21.573,21.3102,21.4099,60321200
01-06-2015,21.4683,21.606,21.2588,21.4942,45065280
02-06-2015,21.4518,21.6095,21.2613,21.4977,33396900
03-06-2015,21.6678,21.8668,21.5855,21.7771,54558280
04-06-2015,21.6678,21.7853,21.4114,21.4872,50215220
05-06-2015,21.4314,21.4882,21.2738,21.2962,38157100
08-06-2015,21.2299,21.2887,21.0206,21.1241,43450500
09-06-2015,21.0972,21.3231,20.9066,21.2229,45773260
10-06-2015,21.2718,21.5581,21.2319,21.4867,43446660
11-06-2015,21.5626,21.8918,21.5217,21.5965,58449180
12-06-2015,21.5107,21.5661,21.3616,21.4444,41087700
15-06-2015,21.3316,21.3511,21.0812,21.1326,41019740
16-06-2015,21.1565,21.3471,21.0827,21.3117,45949380
17-06-2015,21.3665,21.5157,21.1866,21.3391,43717380
18-06-2015,21.4633,21.9337,21.4187,21.9167,67567200
19-06-2015,21.9601,22.196,21.61,21.6938,89901740
22-06-2015,21.7975,21.9092,21.6568,21.7621,36471440
23-06-2015,21.7272,22.2983,21.6324,22.2459,64900980
24-06-2015,22.195,22.2699,21.9586,21.989,52416540
25-06-2015,21.8509,22.1202,21.7671,21.9521,44749160
26-06-2015,22.0349,22.1212,21.7007,21.8524,52489580
29-06-2015,21.6967,21.7975,21.3985,21.4414,55063860
30-06-2015,21.6578,21.7262,21.4713,21.6524,51937460
01-07-2015,21.9147,21.9471,21.7267,21.817,39741520
02-07-2015,21.7975,21.8574,21.6219,21.8329,26867940
06-07-2015,21.7092,21.9337,21.6239,21.7496,38063220
07-07-2015,21.7317,21.8339,21.2274,21.7835,69084960
08-07-2015,21.6653,21.7471,21.39,21.4334,47662600
09-07-2015,21.6928,21.8833,21.6553,21.6673,45427900
10-07-2015,21.9716,22.1826,21.8973,22.1222,48019620
13-07-2015,22.3606,22.8385,22.3232,22.7238,79136040
14-07-2015,23.0605,23.4236,22.853,23.2226,94724300
15-07-2015,23.0964,23.1792,22.9547,23.0041,59747980
16-07-2015,23.2191,23.7368,23.1842,23.7169,81911620
17-07-2015,23.8276,24.2127,23.8052,24.0925,98643520
20-07-2015,24.5693,24.6007,24.2117,24.3464,95049820
21-07-2015,24.3364,24.3853,24.0695,24.3414,63636620
22-07-2015,24.2411,24.5658,24.1867,24.3548,62297960
23-07-2015,24.5239,24.5239,23.7279,24.0511,187488620
24-07-2015,28.8799,28.9588,26.4039,26.4074,438187620
27-07-2015,26.3241,27.182,26.2667,26.5067,149819200
28-07-2015,26.7356,26.7551,26.0932,26.2383,105461840
29-07-2015,26.4822,26.5842,26.1879,26.3864,75052680
30-07-2015,26.3191,26.8952,26.1515,26.7735,74861300
31-07-2015,26.8897,27.0768,26.6618,26.7431,60511960
03-08-2015,26.8079,26.9571,26.4044,26.6872,60284720
04-08-2015,26.4209,26.783,26.3946,26.5311,58691800
05-08-2015,26.8753,26.8922,26.6418,26.786,57337220
06-08-2015,26.9002,27.0718,26.3126,26.4094,76409060
07-08-2015,26.3944,26.4094,25.8482,26.0682,79384300
10-08-2015,26.3625,26.5499,26.0872,26.137,52318520
11-08-2015,26.1196,26.3855,26.0373,26.3096,53532000
12-08-2015,26.1246,26.3116,25.5914,26.2323,80293680
13-08-2015,26.3051,26.6688,26.2111,26.4194,57904760
14-08-2015,26.349,26.6413,26.349,26.5121,39895980
17-08-2015,26.5007,26.8723,26.2927,26.6967,51633600
18-08-2015,26.6877,26.9097,26.586,26.6867,41426840
19-08-2015,26.6229,26.798,26.3864,26.582,46480800
20-08-2015,26.4558,26.5984,25.7265,25.727,88159800
21-08-2015,25.307,25.555,24.6641,24.6641,134129320
24-08-2015,23.1233,24.4292,22.4958,23.1128,201952020
25-08-2015,24.3159,24.4132,23.2565,23.2625,113586580
26-08-2015,24.1429,25.1255,23.8805,24.9783,127172780
27-08-2015,25.6397,26.0717,25.3021,25.8562,122290120
28-08-2015,25.8128,26.0123,25.5904,25.8383,54934160
31-08-2015,25.76,25.9081,25.3923,25.5829,60045860
01-09-2015,24.897,25.4387,24.6122,24.7673,77290280
02-09-2015,25.1938,25.4816,24.8262,25.4662,74142320
03-09-2015,25.6632,25.73,25.0681,25.1754,62993880
04-09-2015,24.8227,25.0821,24.7225,24.8901,53850200
08-09-2015,25.3734,25.8552,25.3646,25.8148,76213060
09-09-2015,26.137,26.4338,25.6911,25.7824,87413140
10-09-2015,25.6956,26.2433,25.6772,26.0493,51519640
11-09-2015,25.9909,26.4084,25.9677,26.4084,64557240
14-09-2015,26.4084,26.5585,25.8667,26.0064,62604820
15-09-2015,26.0996,26.3326,25.7979,26.0557,57318660
16-09-2015,26.0363,26.3515,25.8637,26.3061,45055800
17-09-2015,26.2857,27.2828,26.2652,26.8788,83389680
18-09-2015,26.6668,27.2462,26.5037,26.9481,123201500
21-09-2015,27.1511,27.423,26.9147,27.3536,65666260
22-09-2015,26.9207,27.1122,26.569,26.8553,76834960
23-09-2015,26.8503,26.9955,26.6358,26.7391,44751420
24-09-2015,26.4638,26.6638,26.0807,26.6234,70019280
25-09-2015,27.0633,27.0748,26.0074,26.1495,80619960
28-09-2015,25.9385,25.9515,24.6573,25.1424,107413360
29-09-2015,25.2392,25.5126,24.4661,24.7439,89150640
30-09-2015,25.2113,25.5784,25.0234,25.522,78050720
01-10-2015,25.4886,25.9774,25.2392,25.9734,75369660
02-10-2015,25.5879,26.566,25.344,26.563,91955900
05-10-2015,26.785,27.2299,26.7356,27.1187,67827180
06-10-2015,27.2095,27.5087,26.6024,26.8094,90950380
07-10-2015,27.0244,27.0349,26.3864,27.0319,76241740
08-10-2015,26.771,26.9045,25.932,26.5939,93528800
09-10-2015,26.6598,27.0244,26.4498,26.9252,70747280
12-10-2015,26.9331,27.4748,26.9252,27.4434,55522060
13-10-2015,27.2474,27.5935,27.0898,27.3791,58760880
14-10-2015,27.5008,27.5462,26.9192,27.176,71641200
15-10-2015,27.3217,28.0824,27.2843,28.0544,98740680
16-10-2015,28.1956,28.4784,27.9482,28.4694,86315840
19-10-2015,28.4694,28.8804,28.3008,28.5886,87508400
20-10-2015,28.5313,28.5812,27.6973,27.9766,86924180
21-10-2015,28.1258,28.1946,27.5596,27.7217,67233100
22-10-2015,28.0674,28.3889,27.7666,28.1278,155587440
23-10-2015,30.8098,30.8981,29.6965,29.8795,213853340
26-10-2015,30.0426,30.4192,29.7429,30.3574,85394300
27-10-2015,30.3569,30.6617,30.2038,30.4771,75742720
28-10-2015,30.5414,30.7873,30.4018,30.7809,78524000
29-10-2015,30.8108,31.3016,30.6956,31.2522,77920520
30-10-2015,31.2253,31.4602,31.1889,31.2198,77487260
02-11-2015,31.2812,31.356,30.946,31.342,56329580
03-11-2015,31.4009,31.4188,31.0253,31.1904,64938200
04-11-2015,31.3126,32.2189,31.2921,31.9705,96810020
05-11-2015,32.2773,32.7711,32.0772,32.7037,94476500
06-11-2015,32.6713,33.0334,32.5217,32.8893,81843300
09-11-2015,32.8534,33.0182,32.3146,32.6958,80976460
10-11-2015,32.4723,32.9207,32.2853,32.9047,69789660
11-11-2015,33.0828,33.7168,33.0828,33.5816,107746180
12-11-2015,33.5691,33.7008,33.1312,33.2,85693560
13-11-2015,33.0988,33.2699,31.9456,32.0403,125221520
16-11-2015,31.969,32.4214,31.0397,32.3127,148718680
17-11-2015,32.4543,32.584,31.973,32.0877,86336860
18-11-2015,32.2478,33.1641,32.2408,33.0973,89395380
19-11-2015,33.1696,33.5622,32.8708,32.9841,94104740
20-11-2015,33.3168,33.3631,32.7995,33.3422,77922700
23-11-2015,33.4943,34.0565,33.3422,33.8679,87701140
24-11-2015,33.626,33.7088,32.9812,33.4769,90868340
25-11-2015,33.6689,33.9033,33.4814,33.6859,53957780
27-11-2015,33.9582,33.9677,33.5243,33.5821,39336020
30-11-2015,33.7138,33.9827,33.1502,33.1601,113863440
01-12-2015,33.6066,33.9682,33.3128,33.8714,95023040
02-12-2015,33.9682,34.1587,33.6315,33.7193,85470520
03-12-2015,33.8904,34.0575,32.9945,33.2325,101294720
04-12-2015,33.22,33.6577,32.9905,33.5512,90695920
07-12-2015,33.6559,33.6919,32.9457,33.411,74656280
08-12-2015,33.0768,33.9178,32.9102,33.7851,73038160
09-12-2015,33.8185,33.8684,32.7052,33.1596,103163440
10-12-2015,33.1995,33.346,32.8988,33.0364,69109440
11-12-2015,32.4833,32.815,31.9042,31.9306,109488400
14-12-2015,32.0104,32.8501,31.6872,32.8165,87225460
15-12-2015,33.1716,33.4943,32.7885,32.8529,95068300
16-12-2015,33.0983,33.7861,32.8868,33.7073,79289400
17-12-2015,33.9183,34.043,33.4519,33.4519,73632900
18-12-2015,33.3522,33.7607,33.1267,33.1272,136826080
21-12-2015,33.3447,33.4145,32.8673,33.1457,65018000
22-12-2015,33.2614,33.3442,32.8838,33.0778,53355900
23-12-2015,33.2449,33.2498,32.7526,33.1053,54458440
24-12-2015,33.0878,33.1541,32.9506,33.0599,21859400
28-12-2015,33.198,33.6938,33.1951,33.6789,75671100
29-12-2015,33.8176,34.7383,33.813,34.6151,114699920
30-12-2015,34.5114,34.6909,34.2363,34.3707,70380060
31-12-2015,34.2216,34.3049,33.7133,33.7133,74991200
04-01-2016,32.7357,32.8067,31.3001,31.773,186290380
05-01-2016,32.2653,32.2678,31.3071,31.6134,116452060
06-01-2016,31.0253,31.9126,30.941,31.5565,106583940
07-01-2016,31.0153,31.4243,30.1878,30.324,141498300
08-01-2016,30.9086,31.132,30.2272,30.2796,110258300
11-01-2016,30.5504,30.918,29.8566,30.8128,97831020
12-01-2016,31.1874,31.2243,30.5385,30.8203,94482000
13-01-2016,30.9694,30.9694,28.8884,29.0206,153104780
14-01-2016,28.9428,30.0401,28.4255,29.5788,144759560
15-01-2016,28.5433,29.1608,28.1971,28.4405,155690460
19-01-2016,28.7852,29.1298,28.2544,28.655,96143300
20-01-2016,28.1502,28.853,27.2933,28.5198,159328120
21-01-2016,28.6101,29.3698,28.3427,28.6819,99044340
22-01-2016,29.3658,29.9329,29.1352,29.7474,102402880
25-01-2016,29.8277,30.3519,29.6566,29.7548,87921580
26-01-2016,30.1,30.1524,29.4481,29.9903,75313100
27-01-2016,30.0272,30.097,28.8695,29.0974,103057060
28-01-2016,30.3454,31.8263,29.8057,31.6912,280303420
29-01-2016,28.5303,29.5788,28.4315,29.2795,293551000
01-02-2016,28.838,29.0201,28.447,28.6714,127102460
02-02-2016,28.4315,28.5093,27.4384,27.5387,126240900
03-02-2016,27.6085,27.7332,26.0323,26.4897,200974180
04-02-2016,26.1869,26.8847,25.8986,26.7486,123981400
05-02-2016,26.4004,26.4089,24.8995,25.0462,194178580
08-02-2016,24.2651,24.6157,23.7034,24.3464,196510180
09-02-2016,23.8431,24.8591,23.6431,24.0456,141558300
10-02-2016,24.5289,25.1724,24.2416,24.4651,135723620
11-02-2016,24.4995,25.4038,24.1419,25.1305,147947860
12-02-2016,25.4736,25.7754,25.0144,25.2931,107695740
16-02-2016,25.9116,26.1595,25.5215,25.9924,102370000
17-02-2016,26.3735,26.8094,25.9071,26.6408,96480040
18-02-2016,26.9945,26.995,26.1236,26.1869,94700160
19-02-2016,25.9729,26.7331,25.7056,26.6807,99494340
22-02-2016,27.0449,27.9651,26.989,27.9078,111331060
23-02-2016,27.7108,27.7786,27.201,27.5806,81015800
24-02-2016,27.2219,27.6469,26.5935,27.6354,124633360
25-02-2016,27.7093,27.9023,27.1992,27.6908,90509260
26-02-2016,27.9387,28.0574,27.592,27.6948,97540780
29-02-2016,27.6334,28.1726,27.5591,27.5596,82907920
01-03-2016,27.7477,28.8929,27.7332,28.8824,100769040
02-03-2016,29.0176,29.1797,28.6161,28.9408,91643400
03-03-2016,28.8286,28.9236,28.5866,28.8051,54825840
04-03-2016,28.9837,29.0002,28.4846,28.6879,68330900
07-03-2016,28.6081,28.6126,27.7108,28.0724,98650540
08-03-2016,27.8265,28.4989,27.6704,27.9457,93593260
09-03-2016,27.9108,27.9502,27.4402,27.9063,87545660
10-03-2016,28.2689,28.2819,27.3292,27.8794,78397840
11-03-2016,28.2794,28.4345,28.0689,28.4121,75426200
14-03-2016,28.2819,28.7752,28.0849,28.5996,69083040
15-03-2016,28.4814,29.0061,28.2819,28.7817,77536420
16-03-2016,28.7627,28.9962,28.4884,28.6445,70753380
17-03-2016,28.4071,28.5014,27.6838,27.9048,118562100
18-03-2016,27.9796,28.0489,27.2389,27.5377,145937700
21-03-2016,27.3796,27.6953,26.8643,27.6324,103114640
22-03-2016,27.19,28.0704,27.187,27.9567,80011280
23-03-2016,27.9826,28.5552,27.838,28.4131,79674400
24-03-2016,28.2874,29.1074,28.2859,29.0775,103710780
28-03-2016,29.1498,29.1673,28.7089,28.9238,62430440
29-03-2016,28.9378,29.7209,28.7557,29.6217,87851340
30-03-2016,29.7638,30.0895,29.6785,29.8626,77809220
31-03-2016,29.892,29.9653,29.5394,29.6107,53636220
01-04-2016,29.4536,29.8795,29.3443,29.8531,58347720
04-04-2016,29.878,29.903,29.4566,29.5882,49416500
05-04-2016,29.4675,29.6022,29.1922,29.2366,46177680
06-04-2016,29.3054,30.0471,29.3044,30.0317,56998180
07-04-2016,29.8661,29.908,29.3832,29.5004,63780740
08-04-2016,29.6446,29.8212,29.3792,29.6586,51838720
11-04-2016,29.7354,30.1274,29.674,29.7249,54085340
12-04-2016,29.8481,30.1304,29.5443,30.086,52821240
13-04-2016,30.311,30.7664,30.1918,30.6671,84566980
14-04-2016,30.6796,31.144,30.6796,30.9629,70242720
15-04-2016,31.0213,31.2632,30.8312,31.2193,57753620
18-04-2016,31.1924,31.8054,31.1729,31.6912,87217660
19-04-2016,31.7805,31.8239,30.9654,31.3196,81117400
20-04-2016,31.4243,31.751,31.0752,31.5735,52188500
21-04-2016,31.4742,31.8144,31.3495,31.4742,51925960
22-04-2016,31.1485,31.337,30.5045,30.9505,101678080
25-04-2016,30.7564,31.2737,30.7385,31.2348,53658480
26-04-2016,31.2333,31.2625,30.6701,30.7699,50428660
27-04-2016,30.5165,30.7235,29.9918,30.2556,81375340
28-04-2016,30.7031,31.2647,29.888,30.0277,157452100
29-04-2016,33.22,33.4185,32.6214,32.9003,206214780
02-05-2016,33.1162,34.1926,33.0217,34.1103,131570340
03-05-2016,33.7866,33.9333,33.441,33.4854,98467020
04-05-2016,33.0499,33.619,33.0275,33.4644,92709240
05-05-2016,33.5846,33.7432,32.7212,32.8753,97682280
06-05-2016,32.7237,33.7662,32.7217,33.6165,87306900
09-05-2016,33.6165,34.2665,33.4898,33.9058,79643220
10-05-2016,34.6166,35.1429,34.5917,35.069,122111400
11-05-2016,35.2047,35.8636,34.9982,35.5758,146763920
12-05-2016,35.7828,36.0357,35.49,35.8103,100963000
13-05-2016,35.6461,35.8761,35.2406,35.4107,95268380
16-05-2016,35.4212,35.5768,34.9299,35.4476,108658400
17-05-2016,35.4097,35.6377,34.6121,34.68,102427140
18-05-2016,34.3952,35.0426,34.3553,34.7887,85663780
19-05-2016,34.5109,34.886,34.3952,34.8421,60511320
20-05-2016,34.9683,35.277,34.9159,35.0556,58323300
23-05-2016,35.1279,35.2152,34.7373,34.7538,51901640
24-05-2016,34.8166,35.29,34.8161,35.1254,60675640
25-05-2016,35.3149,35.4576,35.191,35.3324,65532620
26-05-2016,35.3314,35.6641,35.2797,35.6596,48933620
27-05-2016,35.6641,35.7439,35.4696,35.5264,44983280
